borrower_id,loan_amount,loan_tenure,interest_rate,default
2382,144123,52,15.28044330759617,0
2383,164075,23,15.605297743296132,1
2384,226717,41,16.973832269764358,0
2385,216876,37,12.946908502941135,0
2386,355836,58,17.537209736374745,0
2387,837846,20,17.949888364326732,0
2388,771644,45,13.549224107029007,1
2389,994252,20,11.52234242949931,0
2390,665596,17,10.165904726880951,0
2391,454537,18,10.639177279943572,1
2392,818695,23,10.717114742574262,0
2393,100799,23,11.52019053291802,0
2394,856291,59,12.927444920541868,1
2395,387525,53,15.579797793374393,1
2396,951413,32,16.858053713179064,1
2397,888068,12,16.63321521908533,0
2398,573676,57,16.548128546875432,0
2399,407215,43,8.26502359438519,1
2400,275908,44,10.35249826490708,0
2401,949123,24,13.957726858159448,0
2402,551491,12,13.294000398337571,0
2403,954515,29,8.117514052093595,0
2404,820899,37,14.747590466854195,0
2405,751948,55,12.856956969071927,1
2406,320968,33,15.858733388362202,0
2407,121348,33,9.086298911914039,1
2408,996596,46,9.735346468804083,0
2409,477885,33,11.200883843114893,0
2410,799983,30,16.289868439868396,0
2411,443391,25,14.239330358237373,0
2412,486673,48,15.666162705099552,0
2413,642830,20,12.647061126720992,1
2414,202055,29,9.694484456744666,0
2415,485844,27,9.00869396793433,0
2416,290817,15,15.566514075310378,0
2417,177075,26,10.440137704620955,0
2418,834012,57,13.053823810566517,0
2419,580210,46,10.284562581597816,0
2420,267497,29,8.35072125994689,0
2421,560002,43,14.262900693582615,0
2422,406142,17,15.415307304809758,0
2423,345899,26,9.937084029181339,0
2424,393522,49,9.252047886074402,0
2425,302215,15,17.050715183482357,0
2426,519373,25,15.523751419938382,0
2427,703888,18,9.790402535068297,0
2428,909919,35,17.74795906408088,0
2429,632701,22,14.57531355801673,0
2430,448921,52,17.861339830018476,0
2431,447831,36,16.149153865637413,0
2432,918895,33,15.361432980491832,0
2433,161985,14,9.36736922731211,0
2434,767547,58,10.517119855092105,0
2435,438834,12,9.579864136287599,1
2436,854324,54,11.454057137339388,0
2437,672621,23,10.371104037733781,0
2438,258785,36,10.643561815660906,1
2439,359724,21,12.015227491768039,1
2440,438354,52,16.90214018849535,0
2441,619231,54,16.454775834585767,0
2442,238311,16,17.42236063019622,0
2443,566458,24,12.786474304121564,0
2444,325027,36,15.863968130797039,0
2445,310005,27,12.579731038995762,0
2446,554412,12,12.359186306641652,0
2447,344795,34,16.694273473181426,1
2448,877742,12,17.29258344519524,0
2449,806200,27,13.907794143535064,0
2450,166861,35,16.012782696421393,0
2451,987363,31,13.245320306465315,0
2452,742909,24,12.85946324670231,0
2453,712023,23,8.993771749492257,0
2454,330717,52,9.774604815052596,1
2455,859729,32,13.8428802194538,0
2456,282447,29,17.396822044190152,0
2457,386766,33,9.043355599761927,0
2458,816450,58,14.917493894730267,0
2459,932098,15,14.304902731908138,0
2460,725821,47,9.118064924109634,0
2461,824198,32,16.273077654354378,0
2462,289619,34,12.038574837985593,0
2463,129707,21,8.947996293839434,0
2464,548726,20,15.189068454185469,0
2465,686012,18,8.675735843909429,0
2466,869503,38,13.257912067308144,0
2467,360341,53,12.209566779592402,0
2468,276665,16,11.841948229582338,0
2469,973661,46,9.597227181442145,0
2470,166243,27,17.143563778683205,0
2471,342857,57,9.536230491577433,1
2472,303708,36,11.864641526724732,0
2473,361659,24,14.25332030060913,0
2474,842119,39,8.950685390869058,0
2475,495407,21,8.364443173713461,0
2476,582252,16,11.86161090271821,0
2477,244001,30,16.36761635618772,0
2478,495341,59,17.763143374854234,0
2479,392610,47,9.564524738235262,0
2480,842437,25,10.343557151869586,0
2481,285185,33,11.045915178806656,0
2482,815618,34,11.980066810962489,0
2483,440114,42,8.496491131482324,0
2484,198809,32,17.6266729606516,1
2485,416101,55,16.814637637808662,0
2486,566008,13,13.593865485292229,0
2487,633285,26,14.234745857686946,0
2488,540745,50,9.101556457487492,0
2489,123049,33,10.140237097435389,0
2490,961308,41,8.703827958719339,0
2491,547656,53,10.547893511663407,0
2492,267111,47,11.682541550226793,1
2493,161203,30,15.302105171566422,0
2494,783298,36,13.901876091984356,0
2495,560192,59,13.686558898241616,0
2496,678346,14,11.39285371543663,0
2497,669736,51,8.56331066011838,0
2498,631289,52,9.27914118129523,0
2499,420706,44,13.210827730308447,0
2500,734108,46,8.287076219957068,0
2501,952158,49,13.896641891950479,1
2502,108366,39,13.501074861099427,0
2503,110508,21,8.124533691002803,0
2504,524372,42,16.439521634296526,0
2505,619937,57,17.787185022024744,0
2506,886568,44,15.160484770686729,0
2507,364166,23,8.727666918199832,0
2508,862826,35,11.987249746029795,0
2509,922998,39,16.152040423398777,1
2510,368322,26,10.990520653615846,0
2511,361476,42,17.371461394553485,1
2512,438228,49,17.781661667445274,0
2513,946602,26,10.088392555058983,0
2514,653740,29,9.614083791883292,0
2515,289395,36,16.90664665812068,0
2516,383705,50,13.743018965226518,1
2517,117143,59,12.068987409932681,0
2518,135327,38,16.44954627019093,0
2519,580193,31,10.073382456407426,0
2520,444771,58,14.809830380962309,0
2521,708040,49,13.863270587117572,0
2522,785704,39,15.90879982988414,0
2523,379434,33,15.153471826420791,0
2524,836074,41,16.425317089964096,0
2525,531830,26,14.190801623165548,0
2526,764331,47,11.963646288128857,0
2527,535122,21,13.97544261230597,0
2528,663623,48,17.392196231264514,0
2529,621788,57,16.271253221845775,0
2530,369313,27,17.004401177300526,1
2531,190458,52,17.730479901991515,0
2532,254050,23,15.995185608320403,0
2533,859534,13,17.422406593521508,0
2534,903073,53,9.089178846907043,0
2535,978266,49,8.453812636566086,0
2536,992149,48,12.426762837101716,0
2537,677463,48,14.583493990463595,0
2538,546240,38,11.177984417832803,1
2539,169505,21,16.553745001031274,0
2540,268278,46,14.2001622036812,1
2541,424604,15,9.251042239227505,1
2542,791291,12,10.306934727971845,0
2543,844467,23,8.182577926585028,0
2544,284671,17,10.481136330870017,0
2545,977185,27,12.368141636724584,0
2546,203576,32,10.788938276513763,0
2547,374779,43,14.162256395481295,0
2548,116730,25,8.77151536870492,0
2549,112517,37,11.928395635826142,1
2550,966411,37,14.060902346089987,0
2551,903189,53,10.064769088301157,1
2552,467897,40,16.849184238328327,0
2553,327532,53,8.253780504499181,0
2554,387583,55,13.84802473052159,0
2555,618653,34,9.803110914791258,0
2556,157321,46,14.557304188894648,0
2557,328449,58,15.303674426784827,0
2558,669775,44,9.818774266096453,0
2559,491143,16,11.500976045413038,0
2560,844794,42,16.31640956255958,0
2561,686960,19,15.500040370194327,0
2562,746830,21,8.207708515539387,0
2563,313844,43,13.499948786594365,0
2564,182394,13,16.253024467335248,1
2565,895980,32,9.084307840936757,0
2566,179658,58,13.312475863502039,0
2567,380663,54,13.532592251694998,0
2568,879329,54,12.568063235331682,1
2569,848340,27,13.149196273282737,0
2570,424233,36,17.58675257536592,1
2571,366266,40,16.69406391598308,1
2572,328873,59,15.195112213065038,1
2573,988194,15,10.102554028247374,0
2574,601258,50,13.302692962399231,0
2575,298552,16,13.984103717309196,0
2576,429844,43,10.431589238085047,0
2577,165273,52,9.044981820046145,0
2578,640795,18,8.713075834559872,0
2579,391664,18,10.35506136434057,0
2580,777952,57,12.12179053658294,1
2581,862731,57,13.524065484539268,1
2582,926413,29,15.03862546144725,0
2583,184218,43,11.33554815843058,1
2584,267129,55,17.845450968551766,0
2585,293387,28,9.554927092566945,0
2586,465000,48,11.364442510393674,0
2587,652850,52,11.09298160028923,1
2588,727471,41,11.584001569625372,0
2589,693680,18,14.61563729858692,0
2590,118767,39,17.17564985973722,0
2591,406358,13,14.094946932322443,0
2592,605017,50,8.971384739581719,0
2593,128781,46,15.66476739013575,0
2594,890265,18,13.47562845124455,0
2595,570933,59,15.542337435396062,0
2596,890369,46,16.346894361769852,0
2597,526222,34,11.365872079417894,1
2598,719794,24,12.461835987978173,0
2599,573314,56,15.976948288919816,1
2600,475044,19,11.753094566522932,0
2601,232834,14,10.526470090013634,0
2602,629770,23,17.08360474013818,0
2603,101605,20,10.772775140440457,1
2604,459416,14,16.526482423105204,0
2605,345610,28,16.637531838666956,0
2606,267243,19,16.99717008280028,0
2607,805700,20,12.39216886407863,0
2608,556481,15,14.105755602733984,0
2609,293776,28,14.576243040057753,0
2610,215490,58,16.10549528277002,0
2611,397282,43,16.58832733185212,0
2612,502344,28,8.366193956117222,0
2613,147576,38,17.941795991910077,0
2614,576185,34,9.56496398256954,0
2615,861296,37,17.96433824119343,0
2616,130747,37,9.284592504837793,0
2617,130609,48,8.69119417571882,0
2618,526404,49,12.838734174668085,0
2619,429998,52,10.76184212132763,0
2620,666677,24,9.665003363364928,0
2621,310857,44,16.697675714313384,0
2622,798024,47,16.282253467393808,1
2623,939173,59,11.723160258367788,0
2624,651566,15,12.287357684737321,0
2625,545275,41,14.800975159371168,0
2626,534261,43,12.387050528113019,0
2627,113851,54,17.77599661470757,0
2628,929369,59,9.873201386075877,0
2629,113111,43,12.18463369944125,0
2630,648745,59,10.91092619381946,0
2631,766970,23,11.139506807581943,1
2632,692612,57,15.914584451767935,0
2633,886872,46,13.183013362150163,0
2634,746469,50,12.43953170305133,0
2635,403843,24,8.205416778112259,0
2636,803511,44,10.93779987489866,0
2637,240656,21,13.184862138088377,0
2638,727130,44,15.746776930276404,0
2639,847037,22,16.066704075548966,0
2640,990438,32,9.519899799029044,0
2641,381961,13,15.193291937374958,0
2642,949689,46,8.452243605979266,0
2643,305553,14,15.333337086581459,1
2644,851498,15,16.85298236539649,0
2645,902608,29,8.118930344622502,0
2646,252802,50,15.277308784869467,0
2647,227318,45,12.314120544070812,0
2648,284075,41,15.207189607799542,0
2649,490903,32,13.177339532770292,0
2650,324109,39,13.052488414705058,0
2651,122101,33,9.429322757119355,0
2652,146922,53,17.91782672033677,1
2653,264126,45,17.31412386108307,0
2654,482505,24,9.234974669756088,0
2655,877396,42,8.302867896711454,0
2656,157503,57,17.041869295009366,0
2657,689278,25,16.194174192194808,0
2658,374211,13,9.074442989930764,1
2659,999029,48,11.24905987045829,0
2660,971814,30,9.941582673279473,0
2661,731303,15,17.077971957259532,1
2662,281360,38,10.084287994090964,0
2663,454007,43,17.67709965781936,0
2664,360324,46,9.633911135774852,0
2665,329597,44,13.329431451079612,0
2666,800165,56,12.981311281483503,0
2667,581929,51,10.40838476762774,0
2668,106146,35,17.183890897678648,0
2669,204842,28,12.351691477301667,0
2670,650935,25,9.863413585113623,0
2671,344713,58,16.23713108080416,0
2672,324428,49,8.028899858979873,0
2673,179809,47,15.318231995307448,0
2674,328023,22,14.203741282714754,0
2675,512248,19,17.009633882406696,0
2676,197079,46,9.927186765989205,1
2677,646555,40,8.644998804028207,0
2678,775262,14,13.438443629586855,0
2679,691769,36,8.942111952404156,0
2680,537359,14,15.818277691500512,0
2681,609775,21,11.904817880512255,0
2682,362453,48,14.946180734404594,0
2683,191599,57,16.980048968346907,0
2684,456165,49,8.518189482406484,1
2685,358362,52,13.055195199155616,0
2686,226781,34,9.602309806677283,0
2687,734983,26,16.367370266352747,0
2688,396049,24,8.345704458516918,0
2689,390179,58,11.028126637027167,0
2690,586537,20,12.159498561203822,0
2691,290541,52,13.749031322302145,0
2692,943218,21,9.737274747663434,0
2693,669952,17,12.322123238648425,1
2694,817628,38,10.885903846420796,0
2695,532119,56,16.6401904562395,0
2696,753363,46,16.794305940352988,0
2697,681032,23,9.793964471502255,0
2698,386068,35,12.080828637425094,0
2699,167740,55,10.826912333729927,0
2700,446257,22,13.72790851459864,0
2701,857224,43,11.749245919775332,0
2702,571815,38,10.733131275312122,0
2703,496257,38,8.178660622059908,0
2704,786579,25,11.021299061187268,0
2705,613689,47,9.1173368835297,0
2706,753471,58,10.005698424883697,0
2707,757166,53,9.742428408593062,0
2708,625765,43,14.683471542372422,0
2709,729989,26,9.855388411529715,0
2710,861869,53,14.00976188811974,0
2711,781061,25,10.454777602885583,1
2712,960767,49,17.418632320455636,0
2713,585046,58,10.194033218745014,0
2714,564196,48,15.657163186063272,0
2715,282700,45,9.025134428938895,0
2716,502678,58,13.84860054994586,1
2717,838094,22,12.825979097257033,0
2718,777499,18,11.955348305632905,0
2719,365803,42,11.063168107138633,0
2720,683285,43,9.6726656010671,0
2721,768529,37,16.545161678593225,0
2722,395113,35,13.643619540609437,0
2723,327532,26,11.333438212830627,1
2724,402928,26,8.312525650460149,0
2725,321383,34,13.69246167990059,0
2726,166019,36,14.634624813086393,1
2727,736190,26,10.08138786872382,0
2728,428708,49,9.409041566470584,0
2729,785985,33,13.749665505274734,0
2730,414009,36,8.125727004512278,0
2731,671825,26,15.762615540872234,0
2732,107364,27,10.993713017730283,0
2733,851640,13,12.268586116319579,0
2734,259396,32,16.417896559172853,0
2735,839187,28,15.268392622492424,0
2736,757168,27,16.133495412040425,0
2737,122244,42,14.039095800800261,0
2738,926117,29,15.550053235197748,0
2739,509299,47,17.173677327928985,0
2740,654454,27,16.462816897192162,1
2741,571108,25,15.656661503638304,0
2742,858539,19,13.787664387873008,0
2743,574879,58,16.415769685685905,0
2744,593608,55,14.602789130271923,0
2745,436037,51,15.903007453051092,0
2746,842166,24,13.271846508180214,0
2747,193037,55,17.986985643019597,0
2748,568547,16,13.61405381953951,0
2749,387893,14,10.911489550104498,0
2750,263592,50,17.70588199075861,0
2751,216993,30,10.279429039891493,1
2752,165348,28,12.215801510492508,0
2753,202116,42,11.625194820521733,0
2754,661357,45,13.761266353279142,0
2755,364750,55,15.719330158844379,0
2756,767497,15,16.455058739545848,0
2757,301661,34,17.789974552069335,0
2758,842907,28,13.094134923070065,0
2759,457021,31,12.181187568312119,0
2760,544666,14,17.494614170616458,0
2761,655779,28,10.46213353510609,0
2762,114550,41,17.361103603915865,0
2763,702859,34,8.197039552378822,0
2764,691159,41,8.026610431982952,0
2765,938551,27,16.997885476171643,0
2766,904569,13,11.205834862535994,0
2767,473516,14,13.537507721243468,0
2768,729641,16,8.952887714752212,1
2769,145448,17,16.43535579901658,0
2770,291941,51,13.299844951469163,0
2771,345421,41,11.656043937786484,1
2772,941015,36,8.281640831348934,1
2773,395967,36,14.517389386841966,1
2774,108575,32,16.621060037209457,0
2775,840952,13,10.997941643867467,1
2776,939340,46,8.169417295548444,1
2777,410835,31,9.949726895999877,0
2778,611140,24,9.6527348402693,0
2779,172042,51,10.43111600903228,1
2780,974236,56,12.801946866172786,0
2781,636045,29,8.57557067680138,0
2782,853162,45,8.35398768977214,1
2783,751209,15,15.824365299404265,0
2784,668008,45,14.93210301464307,0
2785,132541,22,10.542587196222874,0
2786,876036,34,14.348872519636025,0
2787,701886,46,12.068549216698624,0
2788,947582,59,11.184433087370708,0
2789,993660,28,10.697451429260164,0
2790,159026,14,17.94436147089641,0
2791,845373,48,11.467011197956374,0
2792,755280,34,14.15438004867764,0
2793,875436,36,11.539432990271168,0
2794,637382,51,9.669972849166864,0
2795,674933,59,10.377742497706011,0
2796,618171,53,13.326833403006665,0
2797,891300,37,12.602522514593089,0
2798,915399,48,16.214930409124747,0
2799,738487,39,13.552093491946009,0
2800,819863,39,17.868729934803234,0
2801,388597,23,10.131377904593831,0
2802,968051,51,10.731214075865347,0
2803,217752,40,8.755012050415825,0
2804,497122,18,15.422236487058077,0
2805,766268,37,10.43499953697081,0
2806,744954,17,13.41664292352248,0
2807,120188,14,8.473363782521798,0
2808,391390,54,16.53758666819672,0
2809,876151,47,10.568467486539646,0
2810,120608,23,13.6910731336215,0
2811,412940,41,15.389706272766386,1
2812,740014,26,13.515993978349004,0
2813,974705,34,11.815641606475785,0
2814,114451,45,16.964384334447267,0
2815,532604,58,9.619180317951754,0
2816,971940,21,14.898405624965482,1
2817,884252,14,16.04969637277412,0
2818,514893,16,14.864481737634248,0
2819,801302,37,9.235488989213867,0
2820,142773,39,10.86574451530047,0
2821,407605,18,13.213823114432332,0
2822,648407,37,10.535827136972438,0
2823,565013,54,15.268085613283636,0
2824,713306,27,17.3329109671713,0
2825,352290,16,11.4744012084939,1
2826,411583,18,17.22598685603644,0
2827,252836,20,12.569794133011875,0
2828,992916,14,12.988930517752149,0
2829,197842,45,17.796740212402668,0
2830,297379,13,17.563330308047753,0
2831,475659,47,16.037246444528805,0
2832,234472,38,16.929372433134446,1
2833,669530,20,10.050579353967288,1
2834,405658,35,15.189195318794193,1
2835,383422,25,17.953189794866024,0
2836,831624,52,11.107366131417816,0
2837,303596,53,16.177477265154142,0
2838,817071,39,12.089334761123164,0
2839,914265,57,8.519789024551901,0
2840,725672,35,10.706803424572028,1
2841,959936,28,14.633531606699322,0
2842,912751,27,11.52494367023394,0
2843,773734,57,14.808431226764544,0
2844,318526,49,14.79225121923752,0
2845,153142,38,11.580691828128069,0
2846,464000,47,10.967414138111014,0
2847,722020,42,13.661939230013289,0
2848,607161,52,15.063928516997548,0
2849,893127,12,14.180918121194168,1
2850,162038,21,15.790431716721233,0
2851,254733,19,11.115366162285358,0
2852,140294,40,13.971045235600332,0
2853,584632,22,15.023889956508802,0
2854,973824,46,9.352455726891614,0
2855,327609,34,11.066235190573924,0
2856,788995,51,16.969148004549915,0
2857,762633,25,10.259206966199281,0
2858,252101,35,14.682676712002678,0
2859,695036,33,14.808335579564964,0
2860,104690,25,9.762487525617733,0
2861,789681,32,8.292620920038376,0
2862,936804,41,10.969539622049105,1
2863,440818,35,10.747945701173629,0
2864,698851,23,8.172907099196387,0
2865,603289,14,15.629013185298152,1
2866,896769,22,15.171097851611242,1
2867,392814,43,16.67305942619562,0
2868,985392,41,8.134541780070306,0
2869,328115,30,16.119647789582523,0
2870,611309,38,10.508127197795833,0
2871,443558,28,14.342860798221349,0
2872,653567,16,17.744980882959865,0
2873,354449,48,16.69294169500936,0
2874,220902,24,13.618368720914086,0
2875,418782,15,11.17974600322286,0
2876,294089,49,16.932202080231388,1
2877,357406,58,13.24825999745724,0
2878,154925,44,8.300662915599814,0
2879,733071,12,15.538138291271016,1
2880,603099,46,16.3622240353109,0
2881,283721,15,17.332629244466773,0
2882,299733,43,13.986836499066637,0
2883,498628,27,17.764129421622062,1
2884,345350,36,11.907582451487489,0
2885,381092,13,17.392450980261074,0
2886,419655,36,8.131653661824446,0
2887,594022,29,11.468523583296566,0
2888,976675,36,8.036371756310311,1
2889,762687,17,9.36187747657002,0
2890,674736,13,10.022325825748172,0
2891,973652,42,16.51512812521106,0
2892,978242,13,12.299327530786877,0
2893,742571,49,16.75771370609956,0
2894,617309,52,9.563679897645978,1
2895,587786,16,11.956160782756019,1
2896,606438,40,15.317073529450994,0
2897,351667,20,11.918810028753377,0
2898,274595,51,10.232761935443413,0
2899,175618,14,10.617201574287343,0
2900,766843,57,12.720876594638813,1
2901,444015,37,11.376736647858506,0
2902,711599,42,16.83478378641784,0
2903,970854,26,11.49842246444027,0
2904,780224,42,11.817695526311889,0
2905,704545,46,15.050888703260675,0
2906,691937,18,11.153986217302673,0
2907,133980,22,17.368905595980532,0
2908,803465,20,11.844207996604867,1
2909,992606,19,14.536997366155719,0
2910,969852,33,12.685632994209822,0
2911,762734,25,13.996599660615853,0
2912,138836,56,16.90276278267238,0
2913,168373,47,15.867934959745062,0
2914,638408,56,9.646289484424097,1
2915,745919,17,12.172804142820327,0
2916,685246,36,16.99591785328032,0
2917,755984,36,9.223216958828829,0
2918,106203,39,10.786181308004721,0
2919,668549,29,9.913641631958486,0
2920,234192,44,14.678912293519009,1
2921,302057,18,14.80613751068077,0
2922,808592,46,12.272595682050989,0
2923,101467,19,17.137345410800116,1
2924,168148,59,12.502558949829666,0
2925,968865,14,9.658372110476844,0
2926,377249,27,10.86204001513077,0
2927,183053,32,9.166519650878099,1
2928,197013,50,11.185828043587003,0
2929,643696,13,12.806738173787158,0
2930,309797,18,11.771447083472356,0
2931,874666,44,14.715867316811543,0
2932,446374,14,15.687663453502703,0
2933,149609,34,13.851894189287705,0
2934,343713,33,16.7722157472285,0
2935,939860,24,11.572946763164872,1
2936,350222,17,12.077881174501888,1
2937,335762,15,17.434264094864027,0
2938,699419,22,14.975108172115387,0
2939,687757,21,11.114180334730188,0
2940,252573,26,16.803744667628035,1
2941,395244,35,10.4013215081319,0
2942,526548,21,14.01579295769339,0
2943,385716,52,9.727192653627151,0
2944,929532,55,14.707890810371914,1
2945,329597,16,13.289207440210914,1
2946,395233,20,16.550172411289342,0
2947,529325,53,14.88014395611794,0
2948,758135,24,16.526203188805706,1
2949,336477,18,17.7620268017335,0
2950,630386,59,8.040059156347079,0
2951,858808,33,9.139157907352661,0
2952,529981,26,12.962506393189901,1
2953,406524,51,14.363729232900209,0
2954,551212,33,16.700982261007727,0
2955,463122,17,10.327391943259459,1
2956,736348,31,15.546369030510228,0
2957,585819,57,8.53836466861204,0
2958,228909,43,13.080288895544639,0
2959,292217,41,11.044437648448927,1
2960,929406,42,11.370657432663402,0
2961,196634,25,17.100788577967712,0
2962,109091,23,9.73970799405787,0
2963,501890,19,10.022826918639161,0
2964,310601,12,8.113633502238743,0
2965,883092,24,11.255152709749783,0
2966,513297,34,8.885331555300782,0
2967,747941,37,13.3156651021416,0
2968,697726,27,11.023355602081162,0
2969,742356,22,13.164772612616076,0
2970,217051,55,15.621882895717603,1
2971,625606,38,17.398842959372995,0
2972,384133,45,12.718281464820475,0
2973,466616,38,16.619021619660867,0
2974,925028,16,10.904832715980039,1
2975,556331,17,13.83268949715587,1
2976,998639,32,9.779399510492581,0
2977,505773,43,8.872194018399888,0
2978,118714,14,11.719775615212145,0
2979,317842,55,11.859386997459659,0
2980,777641,59,8.787788895878696,1
2981,373363,27,17.594380161833406,0
2982,429529,27,15.827062128785082,0
2983,206950,32,15.13752727238291,1
2984,980019,49,15.487435427094034,1
2985,591303,48,15.569970632897878,0
2986,631727,20,14.258582564356548,1
2987,149612,57,12.583656540220822,0
2988,951367,55,16.309815959331065,0
2989,911179,34,14.500259740353805,1
2990,937598,12,12.346528875799233,0
2991,811832,58,9.40111505352266,0
2992,164896,55,17.777115608616207,0
2993,813205,28,10.423932428561349,0
2994,602165,48,12.115475945939176,0
2995,198843,34,10.094869421874396,0
2996,597428,12,10.514687040724295,0
2997,741388,22,15.107201155239736,0
2998,160991,21,15.212924787513117,0
2999,323705,40,15.983061304824657,0
3000,733620,51,15.771571108393081,0
3001,243373,34,12.470619161784997,0
3002,416983,36,10.862793474854046,0
3003,439157,37,12.107787955985033,1
3004,900185,16,14.454367782826218,0
3005,279414,41,10.874424136792848,1
3006,941770,53,17.318870698737218,0
3007,697163,29,14.67450321228442,0
3008,403459,17,9.754241657472287,0
3009,756608,27,11.384277490604369,0
3010,821946,38,17.79880091038447,0
3011,988055,17,16.93824238583857,0
3012,394943,45,15.738517925605679,0
3013,587445,51,17.127530855146606,0
3014,368516,27,9.9382714834442,0
3015,326679,56,15.918219358733541,0
3016,174364,12,11.341140613814918,0
3017,599577,58,12.937906024914284,1
3018,836712,15,13.582112739913516,0
3019,620509,27,8.449132131984035,1
3020,836320,53,8.59436547141596,0
3021,984101,54,12.229357720598886,1
3022,697626,59,17.404732380194023,0
3023,465544,14,11.58478644483162,1
3024,733809,58,14.139266281856914,1
3025,414626,36,11.51440999329671,0
3026,898117,17,15.73294840176444,0
3027,177696,16,12.31557964865009,0
3028,859734,41,16.824681238135867,1
3029,301422,51,12.409351938046186,0
3030,674299,19,8.814302835762007,0
3031,327716,17,11.440904574888549,0
3032,681537,57,10.850461706701932,0
3033,412078,59,11.998511289124858,0
3034,601677,24,13.632260846847835,0
3035,374800,28,9.861515773771002,1
3036,513896,39,12.007303892289167,0
3037,624501,55,8.02625613766784,0
3038,948737,14,9.723889664265357,0
3039,453171,29,17.82249589407558,1
3040,120163,37,16.10081262270303,0
3041,779791,39,13.537415354885365,0
3042,652596,27,9.168844913220044,0
3043,920314,57,11.68332665188316,0
3044,923820,21,10.675775906452992,0
3045,949194,15,14.893146435180931,0
3046,277797,24,15.109789033042222,1
3047,795962,37,14.153887256038482,0
3048,841034,23,8.961090471366973,0
3049,453139,32,11.403651206924309,0
3050,249430,41,16.68318359275828,0
3051,181149,13,9.801275714249325,0
3052,316144,35,15.921910343016133,0
3053,962716,36,15.695331967553123,1
3054,802532,29,17.752912961332477,1
3055,842588,53,8.790682456689094,1
3056,371476,25,14.571715121226541,1
3057,271402,19,17.35557463212791,0
3058,594532,28,8.113860290526008,0
3059,234907,53,16.057160121469753,0
3060,987944,36,10.411864423214553,0
3061,931252,35,12.51588814038952,0
3062,517022,28,16.91332831917122,0
3063,674970,22,13.432255537204579,0
3064,339349,39,15.005689539719631,1
3065,823548,43,17.20309598880578,0
3066,612734,35,9.64836953352444,1
3067,993451,29,14.78030636298628,0
3068,334277,13,13.412098981734427,1
3069,675368,25,15.684504692734576,0
3070,730530,53,13.958991450861529,0
3071,158743,56,17.508418470732543,0
3072,417145,36,10.355828812396197,0
3073,247628,54,9.914679484086058,0
3074,588247,47,9.236131422344442,1
3075,313191,15,8.270918973596178,0
3076,393612,15,8.260595961033426,0
3077,870612,24,9.143595567188505,1
3078,127162,52,9.400600293444262,1
3079,350370,21,13.077455148677407,0
3080,112465,19,14.21971113862881,0
3081,438277,49,13.064174611867328,0
3082,857690,43,8.677757675670268,0
3083,353968,28,11.603752575425851,0
3084,315662,52,9.766050977520297,0
3085,662355,49,9.335624943482635,0
3086,427879,23,8.721065504909763,1
3087,891612,58,13.387080607218746,0
3088,527747,30,13.73146769616326,0
3089,457262,19,16.2992721303604,0
3090,450601,46,14.757111327432682,0
3091,523205,33,13.726155982359437,0
3092,357344,39,13.524433532811955,0
3093,571139,31,11.901431550762144,0
3094,297631,39,12.93607650014641,1
3095,451051,38,16.893633815127448,0
3096,914896,49,9.51800334835946,0
3097,925754,52,9.134842449638082,1
3098,642980,37,9.717745038926573,0
3099,242688,49,10.85867135989964,0
3100,967156,53,13.29253005326273,0
3101,123675,42,13.673325864862367,1
3102,302609,27,16.00795102060637,0
3103,627587,47,10.152573066791192,0
3104,428925,38,11.028441201227226,0
3105,611232,31,11.843094263052155,0
3106,268805,51,14.626143773960257,0
3107,327732,35,8.91367173874959,0
3108,660188,57,13.551471889267031,1
3109,170925,36,10.758447246007897,0
3110,729325,54,15.003668668918124,1
3111,227803,17,16.532987295266654,0
3112,178340,32,17.69129025704174,0
3113,457401,25,11.308817439606026,0
3114,649292,30,11.498337936965273,0
3115,681203,53,10.096920178729414,1
3116,947870,49,16.93773395579851,0
3117,830031,49,14.796010593478954,0
3118,485864,41,8.251174063356242,1
3119,929540,23,14.436576038100366,0
3120,767298,50,8.97825216581099,0
3121,947726,22,17.36999096207704,1
3122,590856,44,11.031951498368665,0
3123,799065,12,9.82548840704177,1
3124,461010,18,13.372067272290082,1
3125,196555,13,11.81207169951412,0
3126,291197,53,16.52007843507084,1
3127,797181,50,8.326723865237252,0
3128,188441,22,12.49795876835972,1
3129,302988,45,9.74342267969206,1
3130,738473,25,10.398671692356903,0
3131,236966,43,15.244065981986859,0
3132,154676,16,9.791766181615795,0
3133,132345,19,16.65252398474356,0
3134,226039,39,11.294757167813852,0
3135,919776,33,8.877174982536488,1
3136,830161,46,9.305119864398229,0
3137,475142,42,15.653383075211323,0
3138,710696,53,8.786173016806549,1
3139,420456,54,12.025279202703054,0
3140,460208,14,14.111855984327882,0
3141,290084,16,14.192903469550968,0
3142,470048,44,11.493105545512362,0
3143,329481,50,10.15246435952578,0
3144,107380,31,8.747264244232554,0
3145,954339,12,13.930730675667686,1
3146,749571,36,15.031770996597755,0
3147,535475,42,11.315744715444762,1
3148,499389,23,11.49918847502238,0
3149,679293,20,9.528609158992992,0
3150,233562,30,11.314146124340875,0
3151,526479,30,9.676790140323554,0
3152,873713,59,17.80957007587012,1
3153,273791,45,16.87928936254735,0
3154,273557,27,13.83274446259876,0
3155,758937,47,15.671746191572684,0
3156,715419,35,8.010996836848458,0
3157,433399,23,15.725893819811812,0
