borrower_id,credit_score,total_credit,used_credit,delinquency_count
3297,810,840450,334340,3
3298,579,800865,346052,1
3299,720,228950,137904,1
3300,570,860633,414291,0
3301,772,719228,317313,0
3302,618,850837,290742,1
3303,658,332646,74271,1
3304,757,285171,433347,4
3305,609,888101,184321,4
3306,559,884595,220779,3
3307,747,668906,114468,1
3308,716,856156,120737,0
3309,708,995929,37625,2
3310,724,951389,168888,3
3311,769,377305,3423,1
3312,593,239719,462659,4
3313,665,208027,282818,4
3314,760,712701,64115,1
3315,636,550884,3962,0
3316,579,693160,259709,4
3317,556,394727,422643,3
3318,647,602727,181177,2
3319,578,736009,424149,2
3320,733,821327,63171,2
3321,810,236158,239449,4
3322,775,631017,73175,2
3323,744,919792,654,2
3324,617,500285,489859,3
3325,599,561845,141727,4
3326,643,845130,243722,2
3327,669,286057,67610,0
3328,801,775381,237935,0
3329,785,704123,273669,2
3330,655,518907,364488,2
3331,688,253618,142988,1
3332,737,804334,313048,4
3333,589,793922,214814,3
3334,650,538939,330870,3
3335,756,619182,422889,0
3336,692,818632,443214,1
3337,651,361840,10642,2
3338,655,703077,346830,4
3339,644,841802,70731,3
3340,565,994434,261751,0
3341,596,584933,174027,3
3342,772,658526,405922,3
3343,572,561445,496098,2
3344,810,443538,430367,3
3345,620,334885,307580,3
3346,722,248337,92188,1
3347,739,567056,482029,4
3348,641,366247,464726,2
3349,750,535452,23036,4
3350,757,547620,349185,2
3351,694,920420,122502,4
3352,654,400332,68719,1
3353,655,553315,351898,3
3354,727,208518,386241,2
3355,781,307657,352961,4
3356,609,888508,351977,1
3357,823,328893,110810,4
3358,661,711149,482601,1
3359,610,761334,390970,4
3360,660,540398,350085,0
3361,618,800926,116754,2
3362,829,559137,121717,4
3363,624,407412,59556,3
3364,607,528903,486877,2
3365,658,262400,387224,1
3366,578,894966,86238,1
3367,692,536741,374692,0
3368,556,804302,124295,3
3369,661,906849,432006,3
3370,718,295674,96271,3
3371,643,669376,367521,3
3372,834,884015,283646,4
3373,731,203323,345706,2
3374,604,313517,69419,0
3375,780,607244,346764,4
3376,789,569362,175689,2
3377,778,302143,443084,3
3378,550,603023,278285,3
3379,687,374659,27375,1
3380,644,800847,167795,2
3381,779,554366,202407,1
3382,570,967491,460797,0
3383,691,467390,43592,1
3384,630,396132,372237,1
3385,661,726948,136264,3
3386,773,345310,290678,1
3387,581,743999,207955,4
3388,660,666000,228431,2
3389,648,747575,454473,1
3390,743,892017,349608,3
3391,827,846922,472200,4
3392,723,809710,201526,3
3393,848,568977,431318,3
3394,759,575638,314999,1
3395,575,971763,251994,4
3396,737,522484,47089,2
3397,812,509690,297907,3
3398,602,437848,221006,1
3399,689,910712,90845,4
3400,834,706392,159454,4
3401,805,464129,396707,3
3402,823,879348,123727,2
3403,621,343520,195938,1
3404,719,523645,32495,2
3405,606,634885,50550,2
3406,593,339751,450555,3
3407,740,491100,184609,1
3408,717,740147,63363,1
3409,788,245005,358871,0
3410,683,755131,342053,3
3411,602,424566,438539,4
3412,734,855553,319218,0
3413,576,236017,283,3
3414,645,224638,12149,3
3415,641,700478,379442,1
3416,724,585348,292408,0
3417,689,837223,284933,3
3418,710,485707,174522,1
3419,818,426910,460183,4
3420,592,823564,431488,2
3421,841,267802,375502,3
3422,622,480356,478751,4
3423,550,536230,97857,3
3424,563,472055,235501,4
3425,562,708918,143204,2
3426,752,771021,83130,3
3427,635,328319,220852,0
3428,794,213454,287291,1
3429,787,967570,344817,0
3430,674,663717,380686,1
3431,827,542859,225987,4
3432,702,912271,453097,2
3433,571,667226,389166,1
3434,688,205670,383589,4
3435,744,958899,499975,4
3436,594,458332,227998,4
3437,848,221700,215363,0
3438,615,861399,409813,0
3439,550,927684,336963,0
3440,551,794481,291103,4
3441,661,635550,171838,2
3442,811,711289,255114,2
3443,676,785922,86934,4
3444,763,656880,320372,2
3445,683,476280,73257,4
3446,810,341524,95132,0
3447,554,860144,396996,2
3448,819,225953,305471,2
3449,716,675064,126739,0
3450,662,220100,471198,2
3451,725,220664,449012,2
3452,787,684984,338670,3
3453,700,460577,302235,3
3454,656,210590,9578,1
3455,714,992328,337136,3
3456,584,596098,182799,2
3457,804,411589,22796,1
3458,588,691314,160321,2
3459,592,400903,308419,0
3460,594,845962,286737,4
3461,713,755120,377779,3
3462,710,955000,369287,1
3463,599,939045,114599,4
3464,704,972084,173845,2
3465,626,720358,267121,0
3466,831,666159,13136,2
3467,590,853678,220819,0
3468,700,907636,410627,3
3469,762,486177,417066,2
3470,835,888915,7026,2
3471,706,839471,307300,2
3472,731,209371,466573,1
3473,722,912063,346265,2
3474,620,719663,104117,2
3475,741,224731,446160,0
3476,649,434351,409856,3
3477,686,464818,67797,0
3478,599,825479,42323,2
3479,577,736421,293390,2
3480,554,722161,200574,1
3481,679,924443,115965,2
3482,625,791824,217928,2
3483,756,765313,459988,0
3484,839,802686,294096,1
3485,597,437421,392954,1
3486,836,483160,227911,4
3487,842,611254,305799,4
3488,727,933865,107834,2
3489,673,661461,300830,0
3490,625,694666,149144,4
3491,628,819839,368124,2
3492,807,887055,342873,1
3493,621,949275,480996,3
3494,678,363338,366654,0
3495,797,497518,496901,0
3496,581,485667,209488,0
3497,735,639761,304201,1
3498,739,261783,84295,2
3499,597,562218,219824,0
3500,567,541085,79599,4
3501,815,827278,429588,2
3502,815,737261,293434,3
3503,597,200000,301256,1
3504,754,849259,428437,0
3505,783,517403,215620,4
3506,839,906105,52688,4
3507,750,574206,93595,3
3508,783,750892,172401,2
3509,589,644011,216441,3
3510,758,480247,317906,0
3511,618,413168,220153,0
3512,567,258812,112052,4
3513,706,219092,89263,1
3514,712,665609,370330,0
3515,620,676499,103445,3
3516,808,252499,400019,0
3517,693,236111,33067,0
3518,805,369000,44122,1
3519,784,237951,454023,3
3520,608,820469,360147,0
3521,696,903806,363367,2
3522,607,486940,341619,3
3523,835,826185,350087,0
3524,685,972432,305428,4
3525,680,591721,140778,4
3526,819,911905,463427,3
3527,682,630723,448491,1
3528,799,266480,168361,3
3529,694,686797,480333,3
3530,785,666598,185727,2
3531,816,631482,40056,4
3532,626,571736,17555,4
3533,825,583257,353258,2
3534,729,323149,73150,4
3535,792,776436,60496,3
3536,731,497153,328631,0
3537,564,772746,63353,2
3538,780,954446,486226,0
3539,743,563061,25045,1
3540,785,874393,464463,2
3541,646,645892,398368,2
3542,755,857131,497682,4
3543,696,270559,385101,3
3544,826,988181,318418,4
3545,803,453138,285627,1
3546,730,216033,24822,3
3547,569,219121,369820,4
3548,839,701582,322522,4
3549,698,764998,406753,1
3550,720,939185,269094,4
3551,667,501307,319722,3
3552,789,380298,444765,3
3553,719,236109,435010,2
3554,734,712949,8202,2
3555,832,787802,445616,3
3556,619,961221,279323,3
3557,797,570791,131271,1
3558,833,499588,439430,3
3559,648,258463,3794,0
3560,770,391346,407635,2
3561,762,343274,264461,0
3562,632,391413,390966,0
3563,772,486454,125549,1
3564,763,720485,47486,1
3565,668,826465,126868,1
3566,780,476075,265500,4
3567,773,644020,19023,1
3568,779,621493,380376,0
3569,688,401222,215346,3
3570,591,412060,391674,2
3571,820,359506,62205,4
3572,772,751115,331274,0
3573,836,253763,29851,1
3574,761,682345,399866,3
3575,672,786588,266547,4
3576,849,880516,286204,3
3577,609,526387,176673,4
3578,664,760282,136588,2
3579,779,608819,258617,3
3580,819,200361,442138,3
3581,669,536903,28074,2
3582,752,343638,103275,0
3583,670,402372,389151,1
3584,708,692855,464874,2
3585,713,736323,292546,3
3586,826,763340,231141,1
3587,571,487493,251298,4
3588,747,311168,135593,1
3589,825,910500,255169,1
3590,690,888145,299210,3
3591,771,392188,419452,2
3592,651,760675,22070,3
3593,751,226963,380943,0
3594,575,731691,147214,2
3595,617,936453,165718,4
3596,591,385344,8034,0
3597,614,684753,218837,4
3598,554,232403,160387,1
3599,661,917999,121107,2
3600,686,359056,107478,3
3601,564,715738,283721,3
3602,643,546612,77354,4
3603,749,333310,296698,2
3604,581,668954,158587,1
3605,802,589764,309813,2
3606,821,271040,474364,2
3607,623,638197,356038,0
3608,610,402338,178953,4
3609,661,633982,330054,3
3610,625,774761,11483,1
3611,689,779712,277764,0
3612,638,921603,72200,3
3613,668,933607,287411,1
3614,569,724603,476479,1
3615,720,201345,287910,2
3616,650,784187,112281,4
3617,735,730825,135429,1
3618,707,218220,363796,1
3619,771,242647,112960,3
3620,768,417878,457655,2
3621,649,972211,215880,0
3622,767,961578,124355,0
3623,641,867543,395278,1
3624,722,673000,484162,2
3625,643,683745,381433,2
3626,707,246269,247511,4
3627,786,820529,467491,4
3628,725,623952,334361,1
3629,605,304560,156867,3
3630,728,644961,417215,1
3631,562,479861,125378,2
3632,693,659738,448135,1
3633,660,990001,309760,1
3634,577,985711,435787,1
3635,584,928304,363120,2
3636,700,979155,134084,0
3637,823,290301,34137,1
3638,700,298136,371226,2
3639,808,473778,247053,2
3640,575,604285,384770,0
3641,596,205786,475956,4
3642,581,840961,491681,0
3643,687,972568,354439,3
3644,596,512785,360274,2
3645,848,250616,309501,4
3646,690,920526,270295,4
3647,740,321563,39104,4
3648,726,648304,351579,3
3649,651,954256,215104,3
3650,791,852912,406866,4
3651,838,675650,406660,0
3652,673,843683,196082,3
3653,570,452898,101934,0
3654,809,651834,321537,2
3655,817,598514,262036,4
3656,613,297145,251168,0
3657,575,457489,334561,1
3658,696,460928,282903,3
3659,724,585867,493333,0
3660,569,284736,446461,1
3661,681,402955,320177,4
3662,849,402798,97217,3
3663,769,926278,491715,4
3664,721,252651,318680,4
3665,786,989840,15152,1
3666,753,372542,148380,0
3667,631,397516,364231,3
3668,698,442811,238064,4
3669,736,452286,410260,0
3670,826,277156,373006,0
3671,610,475792,275456,2
3672,816,666195,280267,4
3673,753,821596,253634,3
3674,838,578240,479967,4
3675,842,633011,90468,2
3676,566,736927,387739,0
3677,741,883590,138847,0
3678,712,488609,150493,1
3679,651,497729,124012,3
3680,834,527468,99327,4
3681,830,818941,476480,4
3682,677,516078,291733,2
3683,764,569964,288788,4
3684,759,305765,420139,4
3685,847,889638,353525,0
3686,626,939235,423963,4
3687,840,918568,251874,1
3688,751,350622,176493,4
3689,727,696272,187492,2
3690,814,450820,152952,3
3691,714,620232,286967,0
3692,747,570245,83460,2
3693,575,753296,361979,4
3694,583,585092,201796,2
3695,661,446902,219426,2
3696,623,717981,104808,2
3697,673,600283,50786,3
3698,751,462275,185102,1
3699,660,978604,161318,3
3700,785,932023,21129,4
3701,655,981457,241474,4
3702,697,454556,483746,0
3703,590,645033,448386,4
3704,786,737436,396249,0
3705,581,330860,327220,3
3706,837,817559,272436,4
3707,816,522850,291377,4
3708,604,858961,138026,4
3709,638,314126,158164,3
3710,615,317015,66237,4
3711,754,811247,91972,3
3712,606,997487,151543,2
3713,573,290512,360157,1
3714,590,398073,309853,1
3715,668,992833,368747,1
3716,599,969675,133907,0
3717,725,514760,260069,3
3718,822,286128,251019,0
3719,633,565567,59334,4
3720,663,984175,421612,0
3721,821,504011,87771,0
3722,665,302251,78580,3
3723,827,989630,110365,4
3724,655,303270,273917,3
3725,735,870746,355827,4
3726,792,930279,247435,3
3727,575,262987,397599,0
3728,707,554397,183391,2
3729,816,565852,455906,2
3730,555,582909,78861,0
3731,778,275158,70260,1
3732,563,652500,438783,3
3733,806,402410,127722,2
3734,652,431220,169600,4
3735,643,810350,37962,4
3736,634,213820,118086,4
3737,840,287990,40540,2
3738,813,288758,491032,0
3739,625,809540,442788,3
3740,785,903955,205551,3
3741,679,431897,342237,4
3742,826,814654,406490,1
3743,846,519222,206407,1
3744,553,783221,237525,0
3745,760,638436,400560,1
3746,688,271049,6461,2
3747,798,980762,31108,2
3748,765,919976,209243,0
3749,838,291997,184744,2
3750,720,323589,230592,2
3751,845,754528,308318,2
3752,649,737314,316115,0
3753,699,389839,155939,0
3754,569,279027,405566,1
3755,804,777848,276444,3
3756,767,888779,141349,1
3757,754,783025,175411,3
3758,625,789240,64814,4
3759,697,244176,67563,3
3760,834,263409,207199,2
3761,659,536058,487458,3
3762,793,678270,485762,4
3763,844,741693,387959,2
3764,646,645475,452129,4
3765,830,746003,390834,4
3766,616,639084,285,2
3767,772,829489,450719,0
3768,777,760371,142442,1
3769,816,739790,319093,2
3770,789,438776,478408,4
3771,744,731974,380263,3
3772,767,476031,6938,1
3773,771,385785,234009,0
3774,603,645139,363418,1
3775,553,779950,329048,1
3776,708,528686,265636,3
3777,570,242696,433620,4
3778,595,957962,17181,2
3779,841,223777,87499,0
3780,650,449600,232764,4
3781,635,786055,241510,1
3782,800,903801,73786,4
3783,661,295507,87958,3
3784,651,452155,233130,0
3785,651,291570,404380,0
3786,701,628205,104471,1
3787,637,841883,38561,0
3788,797,237322,474555,4
3789,794,552277,128504,3
3790,774,623372,107453,4
3791,676,877880,263034,4
3792,838,422238,444875,1
3793,572,456898,488500,3
3794,662,776965,393905,0
3795,845,545518,119195,1
3796,605,841792,316470,4
3797,821,629438,243798,0
3798,842,552467,171690,1
3799,552,522750,187656,2
3800,561,980414,248438,1
3801,732,953722,244678,3
3802,584,601132,230777,1
3803,642,764227,468956,1
3804,798,794179,451018,1
3805,667,827734,125561,1
3806,794,769711,184401,4
3807,731,754124,99705,1
3808,848,225920,35661,0
3809,688,576751,88340,4
3810,817,221903,391345,0
3811,705,206604,432599,3
3812,715,349947,139185,2
3813,786,970569,430736,0
3814,651,986928,348724,3
3815,739,739697,249587,3
3816,717,247558,257757,1
3817,559,864746,24614,1
3818,760,511835,360278,4
3819,620,793716,24856,1
3820,621,777135,207105,4
3821,628,865934,448481,3
3822,827,729866,498752,0
3823,699,406152,490083,1
3824,678,965859,228622,3
3825,672,713380,252410,1
3826,622,814378,494152,2
3827,774,660336,135872,4
3828,819,408889,131508,0
3829,616,885301,159718,4
3830,759,794966,178390,1
3831,629,344913,206274,3
3832,828,206568,36661,3
3833,634,843775,131789,2
3834,615,862145,123688,2
3835,732,854544,205974,3
3836,759,713844,155466,3
3837,717,424158,219953,2
3838,694,276987,419884,3
3839,566,268380,482292,3
3840,803,663029,89557,3
3841,553,970811,422664,3
3842,556,922280,262343,0
3843,556,719426,104729,0
3844,667,284620,260492,0
3845,730,918104,262318,0
3846,702,468589,124132,4
3847,675,319664,370553,4
3848,710,302934,391077,0
3849,556,208353,475723,1
3850,810,297004,125057,3
3851,839,754489,465730,1
3852,773,581045,118704,4
3853,739,457382,449437,3
3854,678,760477,3243,3
3855,577,579285,153134,3
3856,583,901608,203509,3
3857,776,587772,137,3
3858,787,835083,211326,1
3859,793,410326,427426,2
3860,574,805222,365767,1
3861,736,890768,317644,2
3862,768,410452,146206,0
3863,762,853223,471146,1
3864,761,414048,116836,1
3865,781,310965,195372,4
3866,742,212847,44354,2
3867,575,867405,415531,3
3868,613,828641,446167,2
3869,567,507417,410147,4
3870,690,445886,91069,1
3871,708,439029,444148,2
3872,609,371538,415162,0
3873,676,665676,224029,0
3874,593,801281,7578,3
3875,596,376766,376353,2
3876,668,627027,82871,2
3877,707,637130,258987,3
3878,751,875451,430982,1
3879,778,802338,309981,3
3880,559,396729,343505,0
3881,748,686543,170382,4
3882,643,802906,243691,0
3883,550,813010,131178,0
3884,687,340572,229713,2
3885,691,888347,34189,0
3886,704,705840,399861,0
3887,605,852550,49083,3
3888,807,670183,432860,3
3889,675,395658,288443,2
3890,662,506503,378750,1
3891,777,571796,151692,2
3892,633,243207,99867,1
3893,696,851753,447515,0
3894,616,456637,375312,3
3895,720,270960,397474,4
3896,713,904161,319364,1
3897,697,494916,406883,3
3898,822,377951,253605,2
3899,550,681270,111224,4
3900,642,862530,138904,0
3901,683,514414,322861,3
3902,844,559165,288134,3
3903,717,752000,376955,3
3904,558,349413,433268,4
3905,584,888457,252761,2
3906,777,590723,373439,0
3907,558,884901,162208,3
3908,673,763548,499288,1
3909,617,795394,138187,0
3910,656,257148,2111,2
3911,718,705268,125701,3
3912,554,364922,29029,3
3913,707,880516,185688,3
3914,710,865165,269401,0
3915,613,481852,293023,0
3916,662,278130,317616,2
3917,659,409275,295941,0
3918,820,447953,373649,0
3919,684,521823,343778,2
3920,802,417761,348854,4
3921,774,222338,342955,3
3922,800,268654,123147,3
3923,586,377608,132127,3
3924,631,659460,118791,0
3925,732,668156,265543,1
3926,692,948642,174962,1
3927,826,656288,1508,1
3928,597,780688,4539,2
3929,577,513581,42372,1
3930,771,352285,126258,3
3931,778,205101,348009,0
3932,767,655567,31603,2
3933,677,626788,143261,3
3934,749,658425,159505,0
3935,571,750733,498138,2
3936,615,419553,61365,4
3937,826,374303,411757,0
3938,654,234348,417786,4
3939,608,866131,70654,0
3940,591,919767,231668,3
3941,806,689921,388846,2
3942,574,636328,303288,2
3943,694,316116,185881,1
3944,551,884501,483397,3
3945,625,526636,202070,0
3946,735,785356,125694,0
3947,716,602413,236483,0
3948,765,647390,274624,3
3949,726,323826,41981,0
3950,696,448836,143544,2
3951,641,277749,21556,3
3952,697,997338,31811,1
3953,695,311153,223960,2
3954,716,503978,113729,1
3955,586,318456,228832,4
3956,650,644480,222488,0
3957,751,833830,170505,0
3958,793,442309,387133,0
3959,812,472673,497826,2
3960,719,428210,196580,1
3961,632,659323,186707,3
3962,810,697072,242236,4
3963,708,667029,332957,2
3964,613,261448,128020,0
3965,650,543554,16908,4
3966,784,217881,111211,0
3967,706,991282,87635,0
3968,844,432088,83921,3
3969,716,327780,249942,0
3970,604,487148,423090,3
3971,566,899583,430234,4
3972,598,508652,47075,0
3973,686,246293,446659,4
3974,621,256485,150289,1
3975,839,809767,215779,0
3976,581,432557,396259,4
3977,820,308680,198186,4
3978,667,933110,470160,2
3979,738,873830,443212,3
3980,621,958162,462454,3
3981,730,983063,268532,2
3982,778,716979,413955,3
3983,806,927710,14321,4
3984,580,352123,78779,2
3985,619,555493,8475,4
3986,562,684534,149760,2
3987,825,980936,12617,1
3988,682,711976,425773,1
3989,813,706122,474298,4
3990,625,973765,127340,1
3991,616,378190,45530,0
3992,829,738428,416852,3
3993,736,790682,18335,2
3994,792,422636,340842,1
3995,639,524916,301298,4
3996,828,666809,43123,0
3997,677,975305,157231,0
3998,613,788484,342726,0
3999,604,273307,433265,2
4000,683,511712,37656,3
4001,640,464627,55416,3
4002,804,862097,17780,2
4003,754,397027,456797,3
4004,582,512967,265181,3
4005,710,404236,272156,0
4006,843,959984,162985,3
4007,740,306120,299922,0
4008,667,945252,92787,4
4009,839,866486,100913,2
4010,775,521279,341995,0
4011,842,661609,100105,3
4012,604,494029,389692,4
4013,611,701484,70597,0
4014,591,420985,209611,2
4015,658,619950,7829,1
4016,580,227620,467703,3
4017,681,307099,247343,4
4018,847,678424,430825,4
4019,733,309871,10128,0
4020,727,205111,431312,2
4021,646,895723,326941,3
4022,646,708585,400332,1
4023,582,567137,92667,2
4024,774,868208,131358,4
4025,793,923438,459543,2
4026,711,839881,51648,0
4027,678,538048,1074,3
4028,641,309203,183929,0
4029,777,554060,463255,3
4030,602,483904,88380,3
4031,587,478719,199344,1
4032,754,946932,498053,4
4033,753,878188,441263,0
4034,718,241868,202120,0
4035,649,216334,376101,2
4036,706,464428,305360,2
4037,780,600124,209181,0
4038,665,476139,446321,3
4039,582,457636,270733,2
4040,832,359612,341916,4
4041,662,543649,450684,3
4042,623,807605,470572,3
4043,572,293197,469859,3
4044,674,453371,287383,1
4045,602,407170,431467,1
4046,840,880977,408871,3
4047,805,658551,337790,4
4048,770,332406,27391,2
4049,756,433802,375479,2
4050,773,215403,399637,3
4051,689,926564,169240,0
4052,725,495791,191751,2
4053,731,826584,333782,1
4054,755,767039,85610,3
4055,785,792464,90456,1
4056,713,542639,467028,1
4057,645,572124,311722,2
4058,805,318665,434597,2
4059,738,870160,415690,0
4060,605,575184,320404,1
4061,645,803592,393778,1
4062,815,608001,392454,3
4063,774,810107,52967,3
4064,603,851455,471836,2
4065,735,410740,387623,1
4066,624,499655,470448,2
4067,814,561800,384403,0
4068,648,202133,9882,3
4069,561,274510,269748,4
4070,842,230084,310364,1
4071,722,485028,131790,3
4072,763,302862,128049,4
4073,825,986078,434481,1
4074,610,820048,95947,1
4075,780,499687,162721,4
4076,560,834293,280543,2
4077,648,319819,84175,3
4078,629,634895,292215,4
4079,640,305649,308954,2
4080,682,365506,272801,2
4081,612,938404,481453,0
4082,794,368020,271546,4
4083,793,591668,363203,1
4084,632,759572,93876,3
4085,657,892210,172419,1
4086,811,440393,416738,1
4087,624,890237,449896,2
4088,720,686246,19771,3
4089,709,637971,132632,0
4090,708,649838,8332,3
4091,749,404456,61023,4
4092,754,524712,120100,2
4093,762,527768,386679,3
4094,709,951512,56859,4
4095,662,625044,183531,4
4096,586,728744,466965,1
4097,748,899428,170742,4
4098,740,826834,461009,2
4099,569,807035,216155,3
4100,658,750916,380687,4
4101,685,271900,12462,2
4102,662,840382,193813,2
4103,760,665638,418306,2
4104,673,407553,317907,3
4105,819,553647,277717,3
4106,747,407454,300300,1
4107,668,538639,100731,4
4108,753,474279,86705,4
4109,848,891777,175452,3
4110,566,939840,118395,0
4111,589,651108,199742,3
4112,676,332058,32006,0
4113,807,326191,25565,3
4114,848,877885,312251,1
4115,737,723709,100803,4
4116,794,602229,23203,3
4117,785,499929,311382,1
4118,602,862866,319873,2
4119,576,293355,160130,4
4120,730,268056,133372,2
4121,649,913905,20801,4
4122,679,555602,455738,3
4123,799,979257,204606,3
4124,741,827170,195945,3
4125,695,828963,469914,2
4126,591,560365,402025,2
4127,818,818859,362340,0
4128,583,603144,350780,0
4129,644,733764,225640,0
4130,561,245708,447459,3
4131,760,347087,139991,1
4132,773,817095,281649,1
4133,751,471080,106578,3
4134,800,429440,304273,1
4135,657,758547,260854,2
4136,714,392222,150968,3
4137,682,874698,256141,2
4138,653,993962,8167,2
4139,642,909523,351587,2
4140,811,318342,384374,1
4141,603,544418,101510,0
4142,597,885515,378588,0
4143,682,419346,293708,0
4144,745,582783,86189,2
4145,693,460200,239869,0
4146,647,672642,381728,4
4147,566,752192,395537,2
4148,684,623732,11770,3
4149,750,668048,394684,1
4150,701,942513,494886,3
4151,670,810704,347431,1
4152,617,240580,328526,4
4153,845,590543,338605,3
4154,767,233907,302129,4
4155,567,824895,438645,0
4156,724,419541,120340,2
4157,694,887386,336489,1
4158,695,588797,471731,0
4159,807,544791,157136,4
4160,842,608014,296931,2
4161,825,338272,420381,2
4162,701,857144,396995,3
4163,667,952425,406146,2
4164,775,790850,377335,1
4165,823,572049,98068,1
4166,727,214864,395978,4
4167,822,849906,11838,0
4168,704,491820,497110,1
4169,659,343845,149209,2
4170,739,885545,309045,0
4171,732,245573,114447,1
4172,710,256697,16357,2
4173,673,326706,296074,2
4174,715,395478,420302,0
4175,730,290862,461997,4
4176,757,990796,55726,0
4177,761,599832,253035,3
4178,746,308722,40141,2
4179,831,938961,471008,4
4180,598,590486,195155,1
4181,553,788538,417649,3
4182,721,903144,272836,3
4183,809,670654,245816,0
4184,800,505429,280458,2
4185,621,437090,436818,3
4186,585,207463,66298,3
4187,803,876824,190713,1
4188,716,740346,150553,0
4189,826,485132,353718,4
4190,787,563994,214800,2
4191,609,779563,471051,2
4192,698,656195,439809,1
4193,812,919133,82481,0
4194,657,293908,354981,2
4195,822,377718,112079,2
4196,808,208838,31858,2
4197,782,442261,396370,2
4198,705,253358,218913,1
4199,825,931152,198526,0
4200,696,433320,315817,4
4201,600,395689,147614,2
4202,726,440206,74007,4
4203,766,709610,16769,2
4204,649,895361,56979,1
4205,751,624963,85898,2
4206,611,903970,1057,4
4207,746,856547,46477,3
4208,622,531352,402987,3
4209,559,325442,14160,2
4210,749,920007,59169,4
4211,655,682879,59709,4
4212,707,580197,45163,1
4213,612,981411,83330,0
4214,814,236232,450172,0
4215,763,295141,412176,1
4216,592,252576,95130,1
4217,732,835446,463635,3
4218,675,764874,230267,4
4219,555,726110,302933,2
4220,778,779824,227359,3
4221,636,665466,241494,3
4222,667,239411,304436,0
4223,612,817513,131701,1
4224,583,503332,61033,2
4225,632,358969,239056,4
4226,811,240601,250990,3
4227,739,940728,168292,4
4228,564,304983,281841,2
4229,733,501014,78390,2
4230,630,284783,129893,3
4231,728,200536,140006,1
4232,700,910083,384444,4
4233,816,264121,211206,2
4234,837,954041,315568,0
4235,826,437515,382591,2
4236,776,217916,306375,3
4237,709,801860,18069,2
4238,784,731361,382651,1
4239,779,312402,277705,4
4240,620,989317,217924,3
4241,831,486824,291167,1
4242,690,631920,104172,0
4243,611,754443,240744,0
4244,734,489219,360002,3
4245,610,612768,253623,4
4246,785,746704,260111,3
4247,723,540953,238309,4
4248,668,260470,259866,4
4249,635,374043,271247,0
4250,832,382971,137357,3
4251,571,677045,499813,1
4252,633,678908,150412,0
4253,665,739494,266989,4
4254,674,680642,73768,3
4255,553,208142,411432,4
4256,806,901887,483388,2
4257,629,411679,431447,3
4258,784,922222,132585,4
4259,831,487750,439183,1
4260,630,736377,460677,1
4261,797,354944,198357,0
4262,632,897410,447578,0
4263,844,404509,301715,1
4264,798,427152,95418,3
4265,704,349489,460485,2
4266,568,692389,443994,2
4267,770,594826,263960,3
4268,631,734757,431294,2
4269,662,762801,75479,3
4270,601,761956,431264,1
4271,613,727372,9974,2
4272,822,426240,50924,4
4273,794,930890,24210,2
4274,687,778224,223433,0
4275,764,818114,426472,3
4276,765,255119,470479,1
4277,823,669660,283088,0
4278,733,791008,120733,2
4279,600,921305,436516,4
4280,781,256617,406770,4
4281,814,485695,313037,3
4282,698,949786,147482,0
4283,830,891797,260881,2
4284,615,825836,227224,3
4285,706,773351,345232,1
4286,583,544751,69656,1
4287,841,928538,481335,2
4288,742,481280,92757,0
4289,769,725842,254835,3
4290,668,691335,217871,2
4291,735,219468,298232,2
4292,710,804810,370889,0
4293,577,315868,489402,4
4294,569,482767,336499,0
4295,585,367372,17788,1
4296,554,650299,70354,3
4297,646,471665,72126,4
4298,841,852392,357503,4
4299,751,512787,403452,3
4300,823,835271,63577,4
4301,781,656782,144349,0
4302,572,534564,220293,4
4303,845,296877,161728,2
4304,633,422465,445992,0
4305,656,949097,393399,0
4306,638,979728,406916,3
4307,792,340988,184146,2
4308,773,663568,97342,3
4309,792,457801,443033,0
4310,816,654116,318923,4
4311,824,284581,143357,0
4312,566,687122,379848,1
4313,748,564038,407414,2
4314,703,342592,226028,0
4315,780,535316,396976,1
4316,571,753653,229865,4
4317,571,661641,158629,0
4318,722,223490,423137,3
4319,613,214415,269137,1
4320,584,941075,37977,0
4321,695,951114,141092,1
4322,846,679559,197515,3
4323,588,475475,308572,0
4324,765,441562,366818,4
4325,615,550125,175942,2
4326,846,470003,222769,0
4327,634,694286,22123,1
4328,841,397724,202027,1
4329,624,507322,314391,4
4330,822,982936,267786,0
4331,751,591223,122997,4
4332,667,241557,466709,0
4333,633,495399,403942,0
4334,587,937374,197780,3
4335,603,302635,295544,0
4336,656,502419,459553,1
4337,799,720902,367414,3
4338,554,588940,79385,3
4339,661,508234,138471,1
4340,763,530848,820,2
4341,800,339230,65522,4
4342,587,872052,305271,4
4343,607,574780,235860,4
4344,567,931411,192207,3
4345,669,779615,301348,2
4346,691,795804,112994,2
4347,583,325480,427679,0
4348,683,758957,189770,0
4349,590,201052,283614,2
4350,717,804002,341106,4
4351,758,643061,398249,1
4352,744,879993,162611,2
4353,642,334707,389621,1
4354,583,880062,467980,0
4355,664,339041,365652,4
4356,672,895839,89811,4
4357,814,634395,131066,2
4358,685,221537,30241,3
4359,610,967894,101634,0
4360,716,728280,258270,0
4361,750,437898,335146,2
4362,568,681284,184337,1
4363,797,927154,395413,3
4364,617,648776,200662,1
4365,837,490050,452753,4
4366,746,229769,388174,2
4367,667,593579,332359,2
4368,830,845694,183861,1
4369,819,735097,348808,3
4370,848,655873,267079,3
4371,626,711602,202909,2
